reward_mode,gamma,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
shaped,0.99,exponential,3,3,13,1,-0.10304198306826613,-2.7513478886533487,-0.8492220837055452,0.4430813809485552,0.4430813809485552,right,False
shaped,0.99,exponential,3,3,14,0,-0.03185837531516608,0.15548960354258873,0.5243266701659721,-0.11718277934874162,0.5243266701659721,left,False
shaped,0.99,exponential,3,3,14,1,-0.13805073774531992,0.3946744638232517,-0.3663002472194237,0.774976818187833,0.774976818187833,right,False
shaped,0.99,exponential,3,3,15,0,-0.15779659428323342,0.6236393272725774,0.5608362403755333,-0.03619647245944936,0.6236393272725774,down,False
shaped,0.99,exponential,3,3,15,1,-0.1569300862714422,0.7482618846094999,-0.11361230331788258,-0.01371617863550248,0.7482618846094999,down,False
shaped,0.99,exponential,3,3,16,0,-0.13736123489378568,0.764290803543129,0.30604623199937087,-0.26061513673808046,0.764290803543129,down,False
shaped,0.99,exponential,3,3,16,1,-1.2258972807833786,0.30663638180296554,0.6959939031745732,-0.1183279544544294,0.6959939031745732,left,False
shaped,0.99,exponential,3,4,1,0,84.35485481221606,87.20281288365054,85.15123796738388,84.63088661385167,87.20281288365054,down,False
shaped,0.99,exponential,3,4,1,1,-0.23425094501776975,0.07369902326194239,-0.5028488951885631,0.11903114760120835,0.11903114760120835,right,False
shaped,0.99,exponential,3,4,2,0,81.27219778732065,81.58726133522623,85.40810416073435,76.46461010489341,85.40810416073435,left,False
shaped,0.99,exponential,3,4,2,1,-0.25383893850794254,-1.4746550630937554,-0.4323405205490865,-3.6454172073552935,-0.25383893850794254,up,False
shaped,0.99,exponential,3,4,3,0,53.42817052286973,53.724408428511936,83.27730755254505,24.417060889250845,83.27730755254505,left,False
shaped,0.99,exponential,3,4,3,1,-0.21809596782206825,-0.6833176837294175,-0.7249811533608373,0.024510721159526017,0.024510721159526017,right,False
shaped,0.99,exponential,3,4,4,0,28.257285550812494,4.951966778460648,43.6033847312255,11.79412903111971,43.6033847312255,left,False
shaped,0.99,exponential,3,4,4,1,-0.34606164921020083,-0.8470991464089359,-3.5377514616394596,0.2864624265274148,0.2864624265274148,right,False
shaped,0.99,exponential,3,4,5,0,9.009662259084978,2.5132695863106953,3.992642102647443,3.7980521347010217,9.009662259084978,up,False
shaped,0.99,exponential,3,4,5,1,0.09267425854168715,-0.14476764072700227,-0.3169781651196479,0.5114958425188985,0.5114958425188985,right,False
shaped,0.99,exponential,3,4,6,0,2.4820081105636067,5.629229531408203,3.0537846497247614,2.3436210097318853,5.629229531408203,down,False
shaped,0.99,exponential,3,4,6,1,-0.4588114581560139,0.6398438060311856,-0.10304242214560519,0.8274837902091795,0.8274837902091795,right,False
shaped,0.99,exponential,3,4,7,0,1.9851379208559221,3.053116197594343,3.7089182481304035,1.5947522683533504,3.7089182481304035,left,False
shaped,0.99,exponential,3,4,7,1,0.11809494485138508,0.9701669298428843,0.02927229282767177,1.300882827717727,1.300882827717727,right,False
shaped,0.99,exponential,3,4,8,0,1.5902194883417873,1.3985357919198993,2.718850084006874,1.0045054287352568,2.718850084006874,left,False
shaped,0.99,exponential,3,4,8,1,0.04718877676564381,3.9317030486779725,1.1958528286088805,0.39822652971336897,3.9317030486779725,down,False
shaped,0.99,exponential,3,4,9,0,1.2447287255835926,1.1766029148645991,2.013543141488991,0.7378696669733779,2.013543141488991,left,False
shaped,0.99,exponential,3,4,9,1,-0.21086602810356822,0.6901425394760159,-0.08949071825311594,0.5770876439828826,0.6901425394760159,down,False
shaped,0.99,exponential,3,4,10,0,0.8222114456891807,1.0599238907996167,1.592363871272232,0.48922870828201537,1.592363871272232,left,False
shaped,0.99,exponential,3,4,10,1,-0.04052331725307206,0.656417873710663,-0.17729737971147433,0.9658578951439333,0.9658578951439333,right,False
shaped,0.99,exponential,3,4,11,0,0.45445139827593084,0.9330279013886305,1.3443466487124642,0.19607791209655745,1.3443466487124642,left,False
shaped,0.99,exponential,3,4,11,1,0.1218299670300581,1.1482289905523266,0.21467575459424734,0.3568724347977852,1.1482289905523266,down,False
shaped,0.99,exponential,3,4,12,0,-0.334077061227166,0.9105034082311755,1.081442718220421,-3.4928996197698017,1.081442718220421,left,False
shaped,0.99,exponential,3,4,12,1,-0.4493694608440327,0.3473173540889296,0.20360401451076449,-3.487924959652567,0.3473173540889296,down,False
shaped,0.99,exponential,3,4,13,0,-0.34127048545754973,0.7733892141417597,0.6746748253677376,-0.4481581466759341,0.7733892141417597,down,False
shaped,0.99,exponential,3,4,13,1,-0.4583654709026945,0.7039275310651494,-0.31906218259359326,0.5933347554641952,0.7039275310651494,down,False
shaped,0.99,exponential,3,4,14,0,-0.20550425709667458,-0.2518762163615458,-2.9710371284128962,-0.1641682935290969,-0.1641682935290969,right,False
shaped,0.99,exponential,3,4,14,1,-0.6033302943993899,0.9667422453126742,-3.856962632668587,0.3443327726217957,0.9667422453126742,down,False
shaped,0.99,exponential,3,4,15,0,-0.0951323125661953,0.7941099383904905,0.3225746258940649,0.043124212393344644,0.7941099383904905,down,False
shaped,0.99,exponential,3,4,15,1,-0.13908641938335975,0.8046419262804118,-0.25980607807698675,-0.00478755889804801,0.8046419262804118,down,False
shaped,0.99,exponential,3,4,16,0,-0.13601988536541054,0.6968870720603754,0.6363263669524831,-0.43707176181194285,0.6968870720603754,down,False
shaped,0.99,exponential,3,4,16,1,-0.13356355402352615,0.5288089435571282,0.3609034561543862,-0.24074662794546284,0.5288089435571282,down,False
shaped,0.99,exponential,3,5,1,0,85.37295875746322,87.81476287504522,86.10510277973623,85.8861608613964,87.81476287504522,down,False
shaped,0.99,exponential,3,5,1,1,-0.49808240926719416,0.22013538141272349,-0.7177470931343242,-0.5667042378284116,0.22013538141272349,down,False
shaped,0.99,exponential,3,5,6,0,3.0650560185193854,6.502455904501582,3.8496115962899706,2.9773179724249808,6.502455904501582,down,False
shaped,0.99,exponential,3,5,6,1,-0.03992149756002859,0.5693294713783333,-0.3688664580903396,0.8708737411561033,0.8708737411561033,right,False
shaped,0.99,exponential,3,5,7,0,2.112594555286795,2.183428514106084,4.326993324197908,1.4760190741479535,4.326993324197908,left,False
shaped,0.99,exponential,3,5,7,1,2.4074417074752024,-0.46945362827210046,-0.18039905827158342,7.966808556801611,7.966808556801611,right,False
shaped,0.99,exponential,3,5,8,0,1.0809089654587267,0.8582993680455717,2.556966815128073,0.29578617403073043,2.556966815128073,left,False
shaped,0.99,exponential,3,5,8,1,0.6483554161945302,-0.17443854977096945,0.398449483507193,5.252764394196746,5.252764394196746,right,False
shaped,0.99,exponential,3,5,9,0,0.732424815342629,-0.29653849865609794,1.0592604577187021,0.08516875433057602,1.0592604577187021,left,False
shaped,0.99,exponential,3,5,9,1,0.3694107593789194,1.1061747065196537,13.235392627133628,0.8240970757360911,13.235392627133628,left,False
shaped,0.99,exponential,3,5,10,0,0.5597901544560074,-0.301073424654911,0.873464235613364,0.0954873502539214,0.873464235613364,left,False
shaped,0.99,exponential,3,5,10,1,-0.006002467623323921,-0.4092094239347227,0.6414258619328371,1.0895881231061544,1.0895881231061544,right,False
shaped,0.99,exponential,3,5,11,0,0.496061791341506,0.9539716707058742,0.9813720054078678,0.3153280837388085,0.9813720054078678,left,False
shaped,0.99,exponential,3,5,11,1,0.10355768910054666,0.9762755751097234,0.18333395262969057,0.8080034732613551,0.9762755751097234,down,False
shaped,0.99,exponential,3,5,12,0,0.2457018136781753,0.8871501205870128,1.0308432588865561,0.10402281508240327,1.0308432588865561,left,False
shaped,0.99,exponential,3,5,12,1,-0.5257361868807366,0.9392444912198624,0.022755549331062774,0.8454827463686672,0.9392444912198624,down,False
shaped,0.99,exponential,3,5,13,0,-2.963685232931592,0.9251299165439772,0.7509812726695039,-0.9971417428462557,0.9251299165439772,down,False
shaped,0.99,exponential,3,5,13,1,-3.0437908000029172,1.1865317129349635,-0.07845138724614892,-0.055749487842337214,1.1865317129349635,down,False
shaped,0.99,exponential,3,5,14,0,-0.5818408089522992,1.0291075721947978,0.7632410757788818,0.12135874011035624,1.0291075721947978,down,False
shaped,0.99,exponential,3,5,14,1,-0.16791028135040445,1.2002778056464487,0.16096110821643939,0.7764361849346272,1.2002778056464487,down,False
shaped,0.99,exponential,3,5,15,0,-0.05672479312159192,0.6508252336795745,0.9463983917853142,0.08773646567683802,0.9463983917853142,left,False
shaped,0.99,exponential,3,5,15,1,0.013742539044361686,0.763908448842555,0.23559135341010962,0.040726677915384396,0.763908448842555,down,False
shaped,0.99,exponential,3,5,16,0,-0.026619167081022712,0.9012065239587339,0.7094588120591484,-0.18231304061403522,0.9012065239587339,down,False
shaped,0.99,exponential,3,5,16,1,-0.8721227017974185,0.6099227219804998,0.8226310476501972,-0.35446527638119313,0.8226310476501972,left,False
shaped,0.99,exponential,3,6,1,0,86.29280038881126,88.78349636712649,86.99577398407996,86.5869280076555,88.78349636712649,down,False
shaped,0.99,exponential,3,6,1,1,-0.3922907939340522,0.6874934193776772,-0.48509739887387215,0.22476486681194902,0.6874934193776772,down,False
shaped,0.99,exponential,3,6,2,0,82.93073598047961,83.8844844063206,87.19258857082684,75.01396706711662,87.19258857082684,left,False
shaped,0.99,exponential,3,6,2,1,-0.47917266059761554,0.6918482541452806,-0.05544755719446584,0.5631186979839353,0.6918482541452806,down,False
shaped,0.99,exponential,3,6,3,0,47.820229734544874,81.30550495555876,61.19145884980821,34.378657367199615,81.30550495555876,down,False
shaped,0.99,exponential,3,6,3,1,-0.3264265923955829,0.5538491178978318,-0.1488823281486949,0.8952480837407337,0.8952480837407337,right,False
shaped,0.99,exponential,3,6,4,0,21.879180798382617,26.970637484168094,61.48417278621783,13.63162361835808,61.48417278621783,left,False
shaped,0.99,exponential,3,6,4,1,-0.4715928261548175,0.6486522753705932,-0.08954706959962577,0.9148185900336467,0.9148185900336467,right,False
shaped,0.99,exponential,3,6,5,0,6.485219938681391,7.971830657602274,19.18787353973925,5.468733612316267,19.18787353973925,left,False
shaped,0.99,exponential,3,6,5,1,-0.43130871759707184,0.6364882688336484,-0.18690007345407006,0.9475766174830381,0.9475766174830381,right,False
shaped,0.99,exponential,3,6,6,0,3.929371690077233,6.008377553025468,8.881546518748578,5.464442055162924,8.881546518748578,left,False
shaped,0.99,exponential,3,6,6,1,-0.1724691408159285,1.0155223714392814,0.05727412256126794,-0.5297932344615103,1.0155223714392814,down,False
shaped,0.99,exponential,3,6,11,0,0.2077146958908866,1.078588701839605,-0.1449279963044117,0.2106405011792844,1.078588701839605,down,False
shaped,0.99,exponential,3,6,11,1,0.18843161999228242,0.8774683153707206,-0.2993544342733504,1.0143518777016935,1.0143518777016935,right,False
shaped,0.99,exponential,3,6,12,0,0.20480912839632448,0.9582873828405565,1.181961794740204,0.5155762639175968,1.181961794740204,left,False
shaped,0.99,exponential,3,6,12,1,0.07351272832677243,1.089485115695651,0.17021062893703826,0.7163493351257195,1.089485115695651,down,False
shaped,0.99,exponential,3,6,13,0,0.2980178958607291,0.9154998957278168,1.2111525975923836,0.17704553475539114,1.2111525975923836,left,False
shaped,0.99,exponential,3,6,13,1,0.12346623734114098,1.4135562192340103,0.15968539263430234,1.0915162795630642,1.4135562192340103,down,False
shaped,0.99,exponential,3,6,14,0,0.013184978356308406,0.6804626244845996,1.0755070873591561,-0.9471167089904584,1.0755070873591561,left,False
shaped,0.99,exponential,3,6,14,1,0.2778250487871494,1.2290953937124733,0.14175088091586344,0.6018049560926724,1.2290953937124733,down,False
shaped,0.99,exponential,3,6,15,0,0.022048729382324477,0.7116119064686997,0.7857781222157683,0.17621058669178258,0.7857781222157683,left,False
shaped,0.99,exponential,3,6,15,1,0.00043954937091900473,0.7282800230150198,0.16486928601843348,-0.0223074413345629,0.7282800230150198,down,False
shaped,0.99,exponential,3,6,16,0,0.030083583618885,0.8057541296073749,0.9441984728882901,-0.10912644085260081,0.9441984728882901,left,False
shaped,0.99,exponential,3,6,16,1,-0.21348522217476076,0.47436658891092226,0.9055209348969089,-0.383907196801933,0.9055209348969089,left,False
shaped,0.99,exponential,3,7,1,0,87.1339347309992,89.99445860717354,87.56154230764487,87.36216842736513,89.99445860717354,down,False
shaped,0.99,exponential,3,7,1,1,-0.1388584597254237,0.9829185656279723,-0.4842958164032861,0.5968024030348937,0.9829185656279723,down,False
shaped,0.99,exponential,3,7,2,0,82.58726662483107,86.17295469660043,87.88274520159774,82.53985300154903,87.88274520159774,left,False
shaped,0.99,exponential,3,7,2,1,0.006332619874637108,0.5776084771516447,-0.03821309247928479,0.8663919204302246,0.8663919204302246,right,False
shaped,0.99,exponential,3,7,3,0,52.91341212014075,86.27803840725885,60.805178177459894,38.80786481808042,86.27803840725885,down,False
shaped,0.99,exponential,3,7,3,1,0.04214280552794748,0.6581789540153957,0.022615846304228148,0.8823162378155883,0.8823162378155883,right,False
shaped,0.99,exponential,3,7,4,0,25.811636276761238,36.8755788604681,72.03317731513243,11.644349957927872,72.03317731513243,left,False
shaped,0.99,exponential,3,7,4,1,-0.04568768686723387,0.7905244395673865,0.0724538079370523,0.49707671340825704,0.7905244395673865,down,False
shaped,0.99,exponential,3,7,5,0,7.130792875291728,16.979074563943445,19.385063345014846,7.1559949862699375,19.385063345014846,left,False
shaped,0.99,exponential,3,7,5,1,-0.07021605811577859,0.7576419609425776,-0.034245174792613235,0.9965771408298071,0.9965771408298071,right,False
shaped,0.99,exponential,3,7,6,0,2.8525306098054717,6.024399797693807,9.563040666358454,2.164026070345691,9.563040666358454,left,False
shaped,0.99,exponential,3,7,6,1,0.17010551378327396,1.3042407258015718,-0.006913631321926718,0.8699810323712146,1.3042407258015718,down,False
shaped,0.99,exponential,3,7,7,0,1.3717194514473967,2.3322469840161286,4.7420360530666175,1.8145429015455727,4.7420360530666175,left,False
shaped,0.99,exponential,3,7,7,1,-0.12118534800786387,1.1092755363476867,0.042284541395393754,0.841608881150613,1.1092755363476867,down,False
shaped,0.99,exponential,3,7,8,0,0.4376337388224298,1.5031123154289392,2.623773084464185,0.5436656224831213,2.623773084464185,left,False
shaped,0.99,exponential,3,7,8,1,-0.06972967948002567,0.8268873660146682,0.18397548660450974,0.666357283985231,0.8268873660146682,down,False
shaped,0.99,exponential,3,7,9,0,0.11098997449144334,1.5305243927682954,1.3599065103061605,0.49506991056111427,1.5305243927682954,down,False
shaped,0.99,exponential,3,7,9,1,-0.10719475848131214,1.159507316641569,0.07393156965737449,0.6029877604462427,1.159507316641569,down,False
shaped,0.99,exponential,3,7,10,0,0.18149042044726182,1.4432378930439649,1.3371063617235446,0.45292451507456466,1.4432378930439649,down,False
shaped,0.99,exponential,3,7,10,1,0.03991011415676249,0.9030358874940436,0.26909625397745135,0.7628678966672884,0.9030358874940436,down,False
shaped,0.99,exponential,3,7,11,0,0.4323158728138577,1.197115357550184,1.275265225202262,0.2783972348615209,1.275265225202262,left,False
shaped,0.99,exponential,3,7,11,1,0.03500802762779641,0.6438971076746159,-0.0013292441305302362,1.0728820159601817,1.0728820159601817,right,False
shaped,0.99,exponential,3,7,12,0,0.15558304807477358,0.8752568560299133,1.209755063873073,0.2452011054604567,1.209755063873073,left,False
shaped,0.99,exponential,3,7,12,1,0.12435347281503853,0.9174949789816959,0.03184143170079108,1.4024879316450978,1.4024879316450978,right,False
shaped,0.99,exponential,3,7,13,0,0.235227328942095,0.31900895624433323,0.936019990959824,0.23491076606615102,0.936019990959824,left,False
shaped,0.99,exponential,3,7,13,1,0.19933734469923253,4.05488707126499,0.29323170464017423,1.5779332468223197,4.05488707126499,down,False
shaped,0.99,exponential,3,7,14,0,0.06488594463134986,0.5574049090584787,0.8675305914503224,0.12328115071860214,0.8675305914503224,left,False
shaped,0.99,exponential,3,7,14,1,0.3878897242455762,2.7061298148072543,0.19107009444399387,1.071125752449158,2.7061298148072543,down,False
shaped,0.99,exponential,3,7,15,0,0.2487077949625412,0.7389530290417587,0.9073303930881289,0.0061799154774403835,0.9073303930881289,left,False
shaped,0.99,exponential,3,7,15,1,0.04252848043723875,2.075273510024084,0.46266222409300733,-0.04474239761153331,2.075273510024084,down,False
shaped,0.99,exponential,3,7,16,0,0.03625409570491371,0.44821102439510196,0.8182194010722514,-0.2581405239033962,0.8182194010722514,left,False
shaped,0.99,exponential,3,7,16,1,-0.04847848210612496,0.7618682110458068,0.7551340802693549,-0.3259626295810223,0.7618682110458068,down,False
shaped,0.99,exponential,3,8,1,0,88.12081424051196,91.33173606213516,88.59265361378557,88.3187473840234,91.33173606213516,down,False
shaped,0.99,exponential,3,8,1,1,-0.019418261757420785,1.3668277393890458,0.12683957620124403,0.5366004571734457,1.3668277393890458,down,False
shaped,0.99,exponential,3,8,2,0,84.09387430736196,87.31036307323532,89.03881229047713,82.98833481745835,89.03881229047713,left,False
shaped,0.99,exponential,3,8,2,1,0.11284876312257075,-2.488420204328448,-0.6911000855626126,0.8437385236091548,0.8437385236091548,right,False
shaped,0.99,exponential,3,8,3,0,69.0928636914842,88.52303114376197,82.92103387447773,62.815720299030325,88.52303114376197,down,False
shaped,0.99,exponential,3,8,3,1,-0.1996248022957279,0.3488362156344339,-0.19069897196805458,1.1170854369508452,1.1170854369508452,right,False
shaped,0.99,exponential,3,8,4,0,39.56813314009142,31.48753086745252,81.92486834082172,29.926043627794474,81.92486834082172,left,False
shaped,0.99,exponential,3,8,4,1,0.10277509538527646,0.368968395369126,-0.06406615014452839,1.2378907405279054,1.2378907405279054,right,False
shaped,0.99,exponential,3,8,5,0,11.603982337432914,17.139604465367853,40.99019065770063,7.411886171118322,40.99019065770063,left,False
shaped,0.99,exponential,3,8,5,1,0.28430522450811097,1.046629428137345,0.09954859422438098,0.9492614802232026,1.046629428137345,down,False
shaped,0.99,exponential,3,8,6,0,3.6970894320050456,7.169648519490014,14.510071514981943,3.1401147883297664,14.510071514981943,left,False
shaped,0.99,exponential,3,8,6,1,0.19086285288391694,0.8528861388715515,0.23910247665195372,1.2201801135553452,1.2201801135553452,right,False
shaped,0.99,exponential,3,8,7,0,1.5725019042641786,2.1630801787936718,5.127092474568945,1.0585112602159226,5.127092474568945,left,False
shaped,0.99,exponential,3,8,7,1,0.31076122999889866,0.933717573313298,0.3424465982569149,0.9549207216026471,0.9549207216026471,right,False
shaped,0.99,exponential,3,8,8,0,1.0503425470421055,1.354194918313461,1.6433881766163876,0.740812041157777,1.6433881766163876,left,False
shaped,0.99,exponential,3,8,8,1,0.10893336791841841,0.5509873813373269,0.23552551489033274,1.1457070773719387,1.1457070773719387,right,False
shaped,0.99,exponential,3,8,9,0,0.5819421863109394,1.4066145781881363,1.5057760473942565,0.38278212705279885,1.5057760473942565,left,False
shaped,0.99,exponential,3,8,9,1,0.25858561946761877,1.5767187233652376,0.25840159135343915,0.8351981881819571,1.5767187233652376,down,False
shaped,0.99,exponential,3,8,10,0,0.5255920203250596,1.4399268015972282,1.320686659540018,0.5164894540419943,1.4399268015972282,down,False
shaped,0.99,exponential,3,8,10,1,0.07578760271240036,0.01543121215218693,0.2505921679134639,1.3096896221587904,1.3096896221587904,right,False
shaped,0.99,exponential,3,8,11,0,0.347534208641419,0.9887121730494463,1.4491073411510875,0.18613411839339794,1.4491073411510875,left,False
shaped,0.99,exponential,3,8,11,1,-0.08964291069946206,2.7062972575224142,-0.00977551470253838,0.7567007750300623,2.7062972575224142,down,False
shaped,0.99,exponential,3,8,12,0,0.3689956630694795,0.911409989594991,0.9263409139912177,0.21273014723299974,0.9263409139912177,left,False
shaped,0.99,exponential,3,8,12,1,0.14569886055469705,2.7611641931362283,0.039180333043064536,3.4714058604711906,3.4714058604711906,right,False
shaped,0.99,exponential,3,8,13,0,-0.013739843423630271,0.5941834520171289,0.8478703344511851,0.02620889683684958,0.8478703344511851,left,False
shaped,0.99,exponential,3,8,13,1,0.9364844548658834,14.431699484183346,0.3528740359717874,2.2674613319680224,14.431699484183346,down,False
shaped,0.99,exponential,3,8,14,0,-0.0006401830750338948,0.9076008372872516,0.708269438706786,0.019588987387223842,0.9076008372872516,down,False
shaped,0.99,exponential,3,8,14,1,0.8681975057242776,8.39552858140464,4.189993761605378,3.8612421231827745,8.39552858140464,down,False
shaped,0.99,exponential,3,8,15,0,-0.033080732606040185,0.6410466639574816,0.6465045505771396,-0.09461253707260503,0.6465045505771396,left,False
shaped,0.99,exponential,3,8,15,1,0.1973873920638115,8.873011305314625,0.4874140960770801,0.18634074130034414,8.873011305314625,down,False
shaped,0.99,exponential,3,8,16,0,-0.047201011417013036,0.5281233568312335,0.5633630741329259,-0.3273114804355412,0.5633630741329259,left,False
shaped,0.99,exponential,3,8,16,1,0.07918536079425557,3.3972196090821347,1.131247809797921,-0.22423380090701558,3.3972196090821347,down,False
shaped,0.99,exponential,3,9,1,0,88.96425685526457,92.54979408100407,89.90997061935397,87.64288104810839,92.54979408100407,down,False
shaped,0.99,exponential,3,9,1,1,-0.19525243545817175,16.820213898385184,1.8425708707706643,0.873924893238593,16.820213898385184,down,False
shaped,0.99,exponential,3,9,2,0,86.05646422751136,92.7266162656006,89.87865137183424,89.01155538638187,92.7266162656006,down,False
shaped,0.99,exponential,3,9,2,1,-0.09603319372103807,18.90251582311274,0.7680206963698428,0.7475138390294235,18.90251582311274,down,False
shaped,0.99,exponential,3,9,3,0,83.63528891386778,90.72801495511634,85.92199053865932,83.92699431636852,90.72801495511634,down,False
shaped,0.99,exponential,3,9,3,1,-0.17834468778021678,-0.35530610903271953,-2.669931471078927,0.48933674192082194,0.48933674192082194,right,False
shaped,0.99,exponential,3,9,4,0,55.122254116004605,62.30580638914279,87.63589715254835,32.09365738482442,87.63589715254835,left,False
shaped,0.99,exponential,3,9,4,1,0.19772584617404146,-2.3133912669943046,-0.21991715279842683,-0.2647301459738044,0.19772584617404146,up,False
shaped,0.99,exponential,3,9,5,0,26.257491791824787,10.266849260770323,54.82697570024213,8.611921788986391,54.82697570024213,left,False
shaped,0.99,exponential,3,9,5,1,0.08937962954163106,0.5455524176441191,-0.47771446243803006,1.114215300809313,1.114215300809313,right,False
shaped,0.99,exponential,3,9,6,0,8.13528629757567,3.734020484419675,19.95870539902731,2.9234277907838933,19.95870539902731,left,False
shaped,0.99,exponential,3,9,6,1,0.16898704756294133,0.30692101157645735,0.12815170552515873,2.3725713123617824,2.3725713123617824,right,False
shaped,0.99,exponential,3,9,7,0,1.278082474235684,1.7504688530778374,4.953677180029186,0.7565919517620763,4.953677180029186,left,False
shaped,0.99,exponential,3,9,7,1,2.4941295782090513,0.43058736763836536,-0.0593985968490618,7.385257940186453,7.385257940186453,right,False
shaped,0.99,exponential,3,9,8,0,0.5127781748928261,1.449357049206833,0.9209390805622004,0.5954923028275039,1.449357049206833,down,False
shaped,0.99,exponential,3,9,8,1,0.10031898467639586,25.45960166031972,0.4146046887129142,1.6471885451950043,25.45960166031972,down,False
shaped,0.99,exponential,3,9,9,0,0.5156849220380105,1.3165558683263001,1.1520077548629217,0.5103319674491363,1.3165558683263001,down,False
shaped,0.99,exponential,3,9,9,1,1.1064874378423877,3.0082419918374517,4.870402694498496,2.528266070935572,4.870402694498496,left,False
shaped,0.99,exponential,3,9,10,0,0.75319981264464,1.266764284905058,1.1994251028623173,0.3089738942878994,1.266764284905058,down,False
shaped,0.99,exponential,3,9,10,1,0.154806221923033,1.165849238156866,0.5814577937163532,2.0380446897281796,2.0380446897281796,right,False
shaped,0.99,exponential,3,9,11,0,0.34789756143326905,1.0527167970825049,1.324842472767522,0.2915047637590639,1.324842472767522,left,False
shaped,0.99,exponential,3,9,11,1,0.2028909029752491,7.5160167347420535,0.32824356357399254,3.4552326552127375,7.5160167347420535,down,False
shaped,0.99,exponential,3,9,12,0,0.12931262875994065,0.4214512666255073,1.2094378985750396,0.22334934892917843,1.2094378985750396,left,False
shaped,0.99,exponential,3,9,12,1,0.5773994582307894,20.37285067197203,1.3530568978362751,10.273675875278869,20.37285067197203,down,False
shaped,0.99,exponential,3,9,13,0,-0.10388819497567003,1.076252990833336,0.8358262246471684,0.11971222762084001,1.076252990833336,down,False
shaped,0.99,exponential,3,9,13,1,4.219689210394511,30.36269320908801,5.2364420208031595,10.255670568970462,30.36269320908801,down,False
shaped,0.99,exponential,3,9,14,0,0.17686672104540857,0.708601599433489,0.8539909598854831,0.053711200070872676,0.8539909598854831,left,False
shaped,0.99,exponential,3,9,14,1,4.401613199704396,28.509855801252705,7.43957651771007,9.76475719386539,28.509855801252705,down,False
shaped,0.99,exponential,3,9,15,0,0.054447408793706256,0.653857138605082,0.7105389886041042,-0.017996928515956932,0.7105389886041042,left,False
shaped,0.99,exponential,3,9,15,1,2.7241052645316244,30.872969546667882,6.973576481456105,1.7630114518367692,30.872969546667882,down,False
shaped,0.99,exponential,3,9,16,0,-0.005907401144029684,0.26800424603389517,0.5858121322654075,-0.4873176885670781,0.5858121322654075,left,False
shaped,0.99,exponential,3,9,16,1,0.36907485868352463,10.377480508526265,4.803191163628657,1.2593857291565536,10.377480508526265,down,False
shaped,0.99,exponential,3,10,1,0,91.17073771681657,93.78982882780255,91.46291987847367,92.6271180034676,93.78982882780255,down,False
shaped,0.99,exponential,3,10,1,1,4.190687764062876,75.37283148401389,6.634803530309787,14.740103975340041,75.37283148401389,down,False
shaped,0.99,exponential,3,10,2,0,86.70446798072155,94.54483101531963,91.19623006205033,90.62015535491263,94.54483101531963,down,False
shaped,0.99,exponential,3,10,2,1,2.98845581181643,73.5775945893117,23.0415855903069,10.938740057918555,73.5775945893117,down,False
shaped,0.99,exponential,3,10,3,0,89.24520222239356,88.94497502034174,92.9337574910624,83.93825404069196,92.9337574910624,left,False
shaped,0.99,exponential,3,10,3,1,-0.6602324504565235,-0.06905411751557788,29.291365322132606,-3.3796242009336863,29.291365322132606,left,False
shaped,0.99,exponential,3,10,4,0,59.37319818266843,52.614626110032724,90.64882136082534,41.384727665842846,90.64882136082534,left,False
shaped,0.99,exponential,3,10,4,1,-0.27273214199555124,-0.2595084184612838,-0.6294951191729333,0.4732590499380196,0.4732590499380196,right,False
shaped,0.99,exponential,3,10,5,0,14.827228672495426,20.014126213868845,60.5946220258991,4.329239210076812,60.5946220258991,left,False
shaped,0.99,exponential,3,10,5,1,-0.24016576390211375,-0.9955137517796351,-3.6098869918217997,0.2568655302982099,0.2568655302982099,right,False
shaped,0.99,exponential,3,10,6,0,8.384878014269173,2.1190592528615615,6.817608336839913,1.138759379016629,8.384878014269173,up,False
shaped,0.99,exponential,3,10,6,1,0.6115955252117053,-0.6656403072205342,-0.4087688042229505,0.1269041814962773,0.6115955252117053,up,False
shaped,0.99,exponential,3,10,7,0,0.5902163297734878,1.0279808272447144,1.616879103606149,0.3993127233155369,1.616879103606149,left,False
shaped,0.99,exponential,3,10,7,1,0.026701114249482474,29.986065418438248,-0.363179578549504,4.4954987099162675,29.986065418438248,down,False
shaped,0.99,exponential,3,10,8,0,0.4747167861304217,0.9540526696009151,1.1468567188616523,0.3425390740870073,1.1468567188616523,left,False
shaped,0.99,exponential,3,10,8,1,2.8635829995145508,48.693844960935124,1.0184488718724038,2.9015814946070857,48.693844960935124,down,False
shaped,0.99,exponential,3,10,9,0,0.3981173206271025,1.050612857456098,0.9862029586574516,0.47986438930584097,1.050612857456098,down,False
shaped,0.99,exponential,3,10,9,1,0.648326671039917,22.495907901312236,4.543219056776993,3.6420188686505535,22.495907901312236,down,False
shaped,0.99,exponential,3,10,10,0,0.3884429521086168,0.8540702655134162,1.2490541259644004,0.436425761720323,1.2490541259644004,left,False
shaped,0.99,exponential,3,10,10,1,0.26650033853702915,0.9740331907146675,0.49763615410728707,9.34780536352719,9.34780536352719,right,False
shaped,0.99,exponential,3,10,11,0,0.3807107225936793,0.7170190716381852,1.1581367927912103,0.2153730939535441,1.1581367927912103,left,False
