reward_mode,gamma,row,column,has_key,value,best_action,is_terminal
shaped,0.5,5,16,1,0.5270871144154408,left,False
shaped,0.5,6,1,0,0.5093819640556565,down,False
shaped,0.5,6,1,1,0.5838430243030869,right,False
shaped,0.5,6,2,0,0.27142319893992695,down,False
shaped,0.5,6,2,1,0.5884028371042158,down,False
shaped,0.5,6,3,0,0.5653063119925414,down,False
shaped,0.5,6,3,1,0.5984484063518805,down,False
shaped,0.5,6,4,0,0.590647257886216,down,False
shaped,0.5,6,4,1,0.5986005354484355,down,False
shaped,0.5,6,5,0,0.5954031545164779,down,False
shaped,0.5,6,5,1,0.5917486460194489,down,False
shaped,0.5,6,6,0,0.5898316998381913,left,False
shaped,0.5,6,6,1,0.4510192713321283,down,False
shaped,0.5,6,11,0,0.45193799709034216,down,False
shaped,0.5,6,11,1,0.6060758653594581,right,False
shaped,0.5,6,12,0,0.5924230723565482,down,False
shaped,0.5,6,12,1,0.6133065983801645,down,False
shaped,0.5,6,13,0,0.5995391929737024,down,False
shaped,0.5,6,13,1,0.6252055802500907,down,False
shaped,0.5,6,14,0,0.5999375814741881,down,False
shaped,0.5,6,14,1,0.6224089126171735,down,False
shaped,0.5,6,15,0,0.5999759964275775,down,False
shaped,0.5,6,15,1,0.4482187830024466,down,False
shaped,0.5,6,16,0,0.5999617824001224,left,False
shaped,0.5,6,16,1,0.532932833515799,left,False
shaped,0.5,7,1,0,0.5258546414424154,down,False
shaped,0.5,7,1,1,0.5768234901900388,right,False
shaped,0.5,7,2,0,0.044222042978718935,down,False
shaped,0.5,7,2,1,0.5732208120072427,right,False
shaped,0.5,7,3,0,0.5555073693118197,down,False
shaped,0.5,7,3,1,0.5977461424415819,right,False
shaped,0.5,7,4,0,0.5815295461202812,down,False
shaped,0.5,7,4,1,0.5977268489129042,right,False
shaped,0.5,7,5,0,0.5909482804799204,left,False
shaped,0.5,7,5,1,0.5981694957792412,right,False
shaped,0.5,7,6,0,0.594946221225986,left,False
shaped,0.5,7,6,1,0.5972023095258479,down,False
shaped,0.5,7,7,0,0.5931050822514248,down,False
shaped,0.5,7,7,1,0.5981539791365833,down,False
shaped,0.5,7,8,0,0.5956265428232567,down,False
shaped,0.5,7,8,1,0.6011676589917285,down,False
shaped,0.5,7,9,0,0.5975362573134388,down,False
shaped,0.5,7,9,1,0.6028508182967743,down,False
shaped,0.5,7,10,0,0.5986771795019231,down,False
shaped,0.5,7,10,1,0.6062654430538386,down,False
shaped,0.5,7,11,0,0.5992998780655846,down,False
shaped,0.5,7,11,1,0.6136353702806494,down,False
shaped,0.5,7,12,0,0.5996230477252924,down,False
shaped,0.5,7,12,1,0.6293563226559425,down,False
shaped,0.5,7,13,0,0.5998029296673331,left,False
shaped,0.5,7,13,1,0.6585495187500131,down,False
shaped,0.5,7,14,0,0.5999045742320653,left,False
shaped,0.5,7,14,1,0.6718442402735685,down,False
shaped,0.5,7,15,0,0.599952614367552,left,False
shaped,0.5,7,15,1,0.47612924795728195,down,False
shaped,0.5,7,16,0,0.5999742611098176,left,False
shaped,0.5,7,16,1,0.5458193760559209,left,False
shaped,0.5,8,1,0,0.5933772714580395,down,False
shaped,0.5,8,1,1,0.36686147942657843,right,False
shaped,0.5,8,2,0,-0.5246148766646396,up,False
shaped,0.5,8,2,1,0.09404865751038016,right,False
shaped,0.5,8,3,0,0.5605496303107886,down,False
shaped,0.5,8,3,1,0.5746607885505195,right,False
shaped,0.5,8,4,0,0.5605173611879142,left,False
shaped,0.5,8,4,1,0.5705833486402971,right,False
shaped,0.5,8,5,0,0.5713267756729261,left,False
shaped,0.5,8,5,1,0.5940235780258951,right,False
shaped,0.5,8,6,0,0.5815085947839347,left,False
shaped,0.5,8,6,1,0.5934655188847884,right,False
shaped,0.5,8,7,0,0.5839411346747121,left,False
shaped,0.5,8,7,1,0.5955887526048151,right,False
shaped,0.5,8,8,0,0.5902362656749951,left,False
shaped,0.5,8,8,1,0.6027936167359564,right,False
shaped,0.5,8,9,0,0.5945526890259035,left,False
shaped,0.5,8,9,1,0.6061979288918206,right,False
shaped,0.5,8,10,0,0.5970884459787078,left,False
shaped,0.5,8,10,1,0.6136028562130029,right,False
shaped,0.5,8,11,0,0.5984621795101559,left,False
shaped,0.5,8,11,1,0.6296357121942376,right,False
shaped,0.5,8,12,0,0.5991697875705576,left,False
shaped,0.5,8,12,1,0.6643677015456714,down,False
shaped,0.5,8,13,0,0.5995351424790757,left,False
shaped,0.5,8,13,1,0.7337237288674752,down,False
shaped,0.5,8,14,0,0.5997306975944091,left,False
shaped,0.5,8,14,1,0.7877757575888932,down,False
shaped,0.5,8,15,0,0.5998398510164425,left,False
shaped,0.5,8,15,1,0.5381151708743646,down,False
shaped,0.5,8,16,0,0.5999028753281335,left,False
shaped,0.5,8,16,1,0.5744207712159379,left,False
shaped,0.5,9,1,0,0.8248483317098442,down,False
shaped,0.5,9,1,1,0.008021254318255677,down,False
shaped,0.5,9,2,0,1.8339204894393526,down,False
shaped,0.5,9,2,1,0.5104672425583364,down,False
shaped,0.5,9,3,0,0.6468867591917306,down,False
shaped,0.5,9,3,1,0.33080581830851935,right,False
shaped,0.5,9,4,0,0.14442198027374004,left,False
shaped,0.5,9,4,1,0.061752320721180254,right,False
shaped,0.5,9,5,0,0.3514519774425635,left,False
shaped,0.5,9,5,1,0.5345793823483945,right,False
shaped,0.5,9,6,0,0.46461215912643783,left,False
shaped,0.5,9,6,1,0.507398465051555,right,False
shaped,0.5,9,7,0,0.4336509138794068,left,False
shaped,0.5,9,7,1,0.4912726986639393,right,False
shaped,0.5,9,8,0,0.5375698953509486,down,False
shaped,0.5,9,8,1,0.6051214119601199,right,False
shaped,0.5,9,9,0,0.5716279898825442,left,False
shaped,0.5,9,9,1,0.6122850869819013,right,False
shaped,0.5,9,10,0,0.5866703161559546,left,False
shaped,0.5,9,10,1,0.6287060412329999,right,False
shaped,0.5,9,11,0,0.5932362571679444,left,False
shaped,0.5,9,11,1,0.664137308980951,right,False
shaped,0.5,9,12,0,0.5960753697091278,left,False
shaped,0.5,9,12,1,0.7404993258023493,down,False
shaped,0.5,9,13,0,0.5975417730080023,left,False
shaped,0.5,9,13,1,0.9027913912749317,down,False
shaped,0.5,9,14,0,0.5984283622587069,left,False
shaped,0.5,9,14,1,1.0604595324778137,down,False
shaped,0.5,9,15,0,0.598999057422057,left,False
shaped,0.5,9,15,1,0.6750133629470414,down,False
shaped,0.5,9,16,0,0.5993645935582799,left,False
shaped,0.5,9,16,1,0.6376747046484325,left,False
shaped,0.5,10,1,0,2.3047749615658897,down,False
shaped,0.5,10,1,1,0.5302423101046019,down,False
shaped,0.5,10,2,0,3.9008347606237437,down,False
shaped,0.5,10,2,1,0.48381513149125355,down,False
shaped,0.5,10,3,0,1.8449242994346764,left,False
shaped,0.5,10,3,1,-0.4525619040048743,left,False
shaped,0.5,10,4,0,0.95283233931544,left,False
shaped,0.5,10,4,1,0.18782981109500296,right,False
shaped,0.5,10,5,0,-0.6976617337900816,right,False
shaped,0.5,10,5,1,0.038376907130774005,right,False
shaped,0.5,10,6,0,-0.10087800298229503,left,False
shaped,0.5,10,6,1,-0.37567708877620515,up,False
shaped,0.5,10,7,0,0.510282406697912,down,False
shaped,0.5,10,7,1,0.5934683605288187,right,False
shaped,0.5,10,8,0,0.4682650835133327,down,False
shaped,0.5,10,8,1,0.6013541039652204,right,False
shaped,0.5,10,9,0,0.5374481949568334,left,False
shaped,0.5,10,9,1,0.6098555385868172,right,False
shaped,0.5,10,10,0,0.5632944334133576,left,False
shaped,0.5,10,10,1,0.6474195441039303,right,False
shaped,0.5,10,11,0,0.5729005230298089,left,False
shaped,0.5,10,11,1,0.7291158774446372,right,False
shaped,0.5,10,12,0,0.5764476597289722,left,False
shaped,0.5,10,12,1,0.9053822283244259,right,False
shaped,0.5,10,13,0,0.5826974630911421,left,False
shaped,0.5,10,13,1,1.2818586214262595,down,False
shaped,0.5,10,14,0,0.5885025163744428,left,False
shaped,0.5,10,14,1,1.703923237430477,down,False
shaped,0.5,10,15,0,0.5927145271528143,left,False
shaped,0.5,10,15,1,0.9752666284116558,down,False
shaped,0.5,10,16,0,0.5953967713305084,left,False
shaped,0.5,10,16,1,0.7789664321718522,down,False
shaped,0.5,11,1,0,4.336236559658763,right,False
shaped,0.5,11,1,1,0.5488489464650435,down,False
shaped,0.5,11,2,0,8.733374633954547,down,False
shaped,0.5,11,2,1,0.44982791849826304,down,False
shaped,0.5,11,7,0,0.47978300016848313,down,False
shaped,0.5,11,7,1,0.5672618810131221,right,False
shaped,0.5,11,8,0,0.5569592326054357,down,False
shaped,0.5,11,8,1,0.5431164201022374,down,False
shaped,0.5,11,9,0,0.4312168973865911,left,False
shaped,0.5,11,9,1,0.40546938007531774,right,False
shaped,0.5,11,10,0,0.37963305850150586,left,False
shaped,0.5,11,10,1,0.4867578381580605,right,False
shaped,0.5,11,11,0,0.3584191932569954,left,False
shaped,0.5,11,11,1,0.6751224241329535,right,False
shaped,0.5,11,12,0,0.34967372897643506,left,False
shaped,0.5,11,12,1,1.1122762732139158,right,False
shaped,0.5,11,13,0,0.44482632014756024,left,False
shaped,0.5,11,13,1,2.1284833706083437,down,False
shaped,0.5,11,14,0,0.5100423665160576,left,False
shaped,0.5,11,14,1,3.2276674375352705,down,False
shaped,0.5,11,15,0,0.5472715102130495,left,False
shaped,0.5,11,15,1,1.6278053626603648,down,False
shaped,0.5,11,16,0,0.5668547538115429,left,False
shaped,0.5,11,16,1,1.0781369483412349,down,False
shaped,0.5,12,1,0,8.552960190342063,right,False
shaped,0.5,12,1,1,0.5972878822138397,right,False
shaped,0.5,12,2,1,0.5997354000438772,down,False
shaped,0.5,12,3,0,8.733367034571513,left,False
shaped,0.5,12,3,1,0.600342657187334,down,False
shaped,0.5,12,4,0,3.966783700098902,left,False
shaped,0.5,12,4,1,0.6014160184983962,down,False
shaped,0.5,12,5,0,1.910450951309256,left,False
shaped,0.5,12,5,1,0.603699594037757,down,False
shaped,0.5,12,6,0,1.0220344640741013,left,False
shaped,0.5,12,6,1,0.6082649338581213,down,False
shaped,0.5,12,7,0,0.6698649614766568,left,False
shaped,0.5,12,7,1,0.6114122393772479,down,False
shaped,0.5,12,8,0,0.5285235138680078,left,False
shaped,0.5,12,8,1,0.4861996511256148,down,False
shaped,0.5,12,13,0,-0.48356079910727123,up,False
shaped,0.5,12,13,1,4.0287154627660975,down,False
shaped,0.5,12,14,0,0.053734368916146226,left,False
shaped,0.5,12,14,1,6.849632502265264,down,False
shaped,0.5,12,15,0,0.27237686496114666,left,False
shaped,0.5,12,15,1,3.0312878585654754,down,False
shaped,0.5,12,16,0,0.3635263984186852,left,False
shaped,0.5,12,16,1,1.7070995822650064,left,False
shaped,0.5,13,1,0,4.325085970848753,up,False
shaped,0.5,13,1,1,0.5990272596137295,right,False
shaped,0.5,13,2,0,8.552952970907299,up,False
shaped,0.5,13,2,1,0.5996347351559067,right,False
shaped,0.5,13,3,0,4.336092174423766,up,False
shaped,0.5,13,3,1,0.6007128058439081,right,False
shaped,0.5,13,4,0,2.3019552366958,left,False
shaped,0.5,13,4,1,0.603034787029627,right,False
shaped,0.5,13,5,0,1.3643014951111263,left,False
shaped,0.5,13,5,1,0.6080388947298663,right,False
shaped,0.5,13,6,0,0.9350492214120629,left,False
shaped,0.5,13,6,1,0.6187733631051241,right,False
shaped,0.5,13,7,0,0.7412444612915638,left,False
shaped,0.5,13,7,1,0.6417225328238148,down,False
shaped,0.5,13,8,0,0.6545930160934421,left,False
shaped,0.5,13,8,1,0.6782976440683418,down,False
shaped,0.5,13,9,0,0.4760128684473393,left,False
shaped,0.5,13,9,1,0.3513044064275873,down,False
shaped,0.5,13,10,0,0.3741407838897304,left,False
shaped,0.5,13,10,1,1.2957378647692284,right,False
shaped,0.5,13,11,0,-0.6989545420621254,right,False
shaped,0.5,13,11,1,2.204972866757951,right,False
shaped,0.5,13,12,0,-0.10178436439289928,left,False
shaped,0.5,13,12,1,4.0916237139420355,right,False
shaped,0.5,13,13,0,0.2613884973447236,left,False
shaped,0.5,13,13,1,8.061995161315771,down,False
shaped,0.5,13,14,0,0.4331315242756995,left,False
shaped,0.5,13,14,1,15.491580840526783,down,False
shaped,0.5,13,15,0,0.4703909948500895,left,False
shaped,0.5,13,15,1,6.008628135922821,left,False
shaped,0.5,13,16,0,0.5246584502774622,left,False
shaped,0.5,13,16,1,2.8135518296515922,left,False
shaped,0.5,14,1,0,2.2974498096848994,up,False
shaped,0.5,14,1,1,0.5861798539862472,right,False
shaped,0.5,14,2,0,3.8508615877440424,up,False
shaped,0.5,14,2,1,0.5872575836430064,right,False
shaped,0.5,14,3,0,2.29615912848779,up,False
shaped,0.5,14,3,1,0.5896353422506329,right,False
shaped,0.5,14,4,0,1.3835869067489208,up,False
shaped,0.5,14,4,1,0.5949687943535633,right,False
shaped,0.5,14,5,0,0.9599384449242391,left,False
shaped,0.5,14,5,1,0.6068914568477168,right,False
shaped,0.5,14,6,0,0.7645425083689,left,False
shaped,0.5,14,6,1,0.6334221255845437,right,False
shaped,0.5,14,7,0,0.6746318398837261,left,False
shaped,0.5,14,7,1,0.6921724583161816,right,False
shaped,0.5,14,8,0,0.6333853588108201,left,False
shaped,0.5,14,8,1,0.8216157443739853,right,False
shaped,0.5,14,9,0,0.6075012802309979,left,False
shaped,0.5,14,9,1,1.1065065779387675,right,False
shaped,0.5,14,10,0,0.10057403777744794,left,False
shaped,0.5,14,10,1,1.779236497346369,down,False
shaped,0.5,14,11,0,0.3341387661095545,left,False
shaped,0.5,14,11,1,3.9614947572291728,right,False
shaped,0.5,14,12,0,0.45773357837200274,left,False
shaped,0.5,14,12,1,8.044889274579276,right,False
shaped,0.5,14,13,0,0.5256058074985054,left,False
shaped,0.5,14,13,1,16.95708733399441,right,False
shaped,0.5,14,14,0,0.5177883089268424,left,False
shaped,0.5,14,14,1,36.220124189173156,down,False
shaped,0.5,14,16,0,0.3665148558941159,up,False
shaped,0.5,14,16,1,0.4949119242045086,up,False
shaped,0.5,15,1,0,1.339733611742741,up,False
shaped,0.5,15,1,1,0.42650995617015447,right,False
shaped,0.5,15,2,0,1.8753420020749318,up,False
shaped,0.5,15,2,1,0.4284343978795218,right,False
shaped,0.5,15,3,0,1.3602173992302893,up,False
shaped,0.5,15,3,1,0.4322439297276205,right,False
shaped,0.5,15,4,0,0.9597342394784729,up,False
shaped,0.5,15,4,1,0.4412095092905148,right,False
shaped,0.5,15,5,0,0.7657767599656743,up,False
shaped,0.5,15,5,1,0.4624132980820362,right,False
shaped,0.5,15,6,0,0.6762945835583718,left,False
shaped,0.5,15,6,1,0.5122894994845146,right,False
shaped,0.5,15,7,0,0.6350567846055908,left,False
shaped,0.5,15,7,1,0.6288006915125156,right,False
shaped,0.5,15,8,0,0.6160600867333895,left,False
shaped,0.5,15,8,1,0.9019646238980924,right,False
shaped,0.5,15,9,0,0.6069325638214501,left,False
shaped,0.5,15,9,1,1.5449351759009153,right,False
shaped,0.5,15,10,0,0.577329926564185,left,False
shaped,0.5,15,10,1,3.0645910765685396,right,False
shaped,0.5,15,11,0,0.5771382778594845,left,False
shaped,0.5,15,11,1,6.66580808142642,right,False
shaped,0.5,15,12,0,0.5833458965187076,left,False
shaped,0.5,15,12,1,15.149463105791979,right,False
shaped,0.5,15,13,0,0.5888591447032949,left,False
shaped,0.5,15,13,1,35.31875800523586,right,False
shaped,0.5,15,14,1,83.50315903253923,right,False
shaped,0.5,15,15,1,0.0,,True
shaped,0.5,16,1,0,0.8925974029851436,up,False
shaped,0.5,16,1,1,0.5165444041719276,right,False
shaped,0.5,16,2,0,1.0414857237731914,up,False
shaped,0.5,16,2,1,0.5234793282110447,up,False
shaped,0.5,16,3,0,0.9343823707703495,up,False
shaped,0.5,16,3,1,0.5255672753600538,up,False
shaped,0.5,16,4,0,0.7644271971075718,up,False
shaped,0.5,16,4,1,0.5299150897720403,up,False
shaped,0.5,16,5,0,0.6762888178639529,up,False
shaped,0.5,16,5,1,0.5430585288453572,right,False
shaped,0.5,16,6,0,0.6351396336299399,up,False
shaped,0.5,16,6,1,0.5819623460158063,right,False
shaped,0.5,16,7,0,0.6161478001814858,up,False
shaped,0.5,16,7,1,0.6681243852299857,right,False
shaped,0.5,16,8,0,0.6073648899348614,up,False
shaped,0.5,16,8,1,0.858195328925503,right,False
shaped,0.5,16,9,0,0.6026694688654188,up,False
shaped,0.5,16,9,1,1.2754683283832002,right,False
shaped,0.5,16,10,0,0.5905648130397108,up,False
shaped,0.5,16,10,1,2.1861203830021823,right,False
shaped,0.5,16,11,0,0.5899874583450998,up,False
shaped,0.5,16,11,1,4.158962025091793,right,False
shaped,0.5,16,12,0,0.5920782273375531,up,False
shaped,0.5,16,12,1,8.394308799429755,right,False
shaped,0.5,16,13,0,0.5848100067512108,up,False
shaped,0.5,16,13,1,17.3928005104287,right,False
shaped,0.5,16,14,0,0.3932488851546668,left,False
shaped,0.5,16,14,1,36.24305646161726,up,False
shaped,0.5,16,16,0,-1.9999999701976776,up,False
shaped,0.5,16,16,1,-1.9999999701976776,up,False
shaped,0.9,1,1,0,6.613535777525195,down,False
shaped,0.9,1,1,1,7.482502030288167,right,False
shaped,0.9,1,2,0,5.654028383714495,down,False
shaped,0.9,1,2,1,8.107478934205682,right,False
shaped,0.9,1,3,0,5.341123088115096,down,False
shaped,0.9,1,3,1,8.80622271288144,right,False
shaped,0.9,1,4,0,5.05152900580339,down,False
shaped,0.9,1,4,1,9.585087618610462,right,False
shaped,0.9,1,5,0,5.055228307373338,down,False
shaped,0.9,1,5,1,10.451915836746105,right,False
shaped,0.9,1,6,0,5.900120722014791,down,False
shaped,0.9,1,6,1,11.42070321649649,down,False
shaped,0.9,1,7,0,6.786101782023928,down,False
shaped,0.9,1,7,1,12.494418488732707,down,False
shaped,0.9,1,8,0,7.2676417279631504,down,False
shaped,0.9,1,8,1,13.283899393023333,down,False
shaped,0.9,1,9,0,6.9748990771335295,down,False
shaped,0.9,1,9,1,12.675591606091649,down,False
shaped,0.9,1,10,0,6.527900517428325,down,False
shaped,0.9,1,10,1,12.234430696205344,down,False
shaped,0.9,1,11,0,6.105675255049651,down,False
shaped,0.9,1,11,1,12.912224456465752,down,False
shaped,0.9,1,12,0,5.729509889066163,down,False
shaped,0.9,1,12,1,13.550032980110378,down,False
shaped,0.9,1,13,0,5.380988775382763,left,False
shaped,0.9,1,13,1,13.594434629273444,down,False
shaped,0.9,1,14,0,5.069196307059182,left,False
shaped,0.9,1,14,1,14.663481124175753,down,False
shaped,0.9,1,15,0,4.7916016037369396,left,False
shaped,0.9,1,15,1,14.431857007090303,down,False
shaped,0.9,1,16,0,4.545367233940116,left,False
shaped,0.9,1,16,1,14.221184822889851,down,False
shaped,0.9,2,1,0,7.290909726407809,down,False
shaped,0.9,2,1,1,7.9076890548237655,right,False
shaped,0.9,2,2,0,6.08070706362065,down,False
shaped,0.9,2,2,1,8.636949742805946,right,False
shaped,0.9,2,3,0,5.663365170914564,left,False
shaped,0.9,2,3,1,9.471106481361952,right,False
shaped,0.9,2,4,0,5.299801916957542,left,False
shaped,0.9,2,4,1,10.411670338648044,right,False
shaped,0.9,2,5,0,5.2355275442634746,down,False
shaped,0.9,2,5,1,11.425967728460925,right,False
shaped,0.9,2,6,0,6.297779186068107,down,False
shaped,0.9,2,6,1,12.577129343338049,down,False
shaped,0.9,2,7,0,7.36250439100821,down,False
shaped,0.9,2,7,1,13.848617019272112,down,False
shaped,0.9,2,8,0,7.957155070331913,down,False
shaped,0.9,2,8,1,14.886942339568249,down,False
shaped,0.9,2,9,0,7.546250382011522,down,False
shaped,0.9,2,9,1,13.998530413973704,down,False
shaped,0.9,2,10,0,7.014790038238664,down,False
shaped,0.9,2,10,1,13.377121181354413,down,False
shaped,0.9,2,11,0,6.531261553423815,left,False
shaped,0.9,2,11,1,14.293920452218522,down,False
shaped,0.9,2,12,0,6.1051529532322855,left,False
shaped,0.9,2,12,1,15.089491197769235,down,False
shaped,0.9,2,13,0,5.682807394118616,left,False
shaped,0.9,2,13,1,14.937803277621795,down,False
shaped,0.9,2,14,0,5.318408012758518,left,False
shaped,0.9,2,14,1,16.445992884587522,down,False
shaped,0.9,2,15,0,5.0059568702000385,left,False
shaped,0.9,2,15,1,16.155884822019996,down,False
shaped,0.9,2,16,0,4.737011424387873,left,False
shaped,0.9,2,16,1,15.808904247488385,down,False
shaped,0.9,3,1,0,8.093700299035063,down,False
shaped,0.9,3,1,1,7.951778414194985,right,False
shaped,0.9,3,2,0,6.548364337307826,down,False
shaped,0.9,3,2,1,8.756444134964763,right,False
shaped,0.9,3,3,0,5.606166746414849,left,False
shaped,0.9,3,3,1,9.801597704178114,right,False
shaped,0.9,3,4,0,5.194904259741676,left,False
shaped,0.9,3,4,1,11.35906320534706,right,False
shaped,0.9,3,5,0,5.405201729154398,down,False
shaped,0.9,3,5,1,12.552913066115327,right,False
shaped,0.9,3,6,0,6.755494877630077,down,False
shaped,0.9,3,6,1,13.892245438947324,right,False
shaped,0.9,3,7,0,8.027167094350288,down,False
shaped,0.9,3,7,1,15.384514677514643,down,False
shaped,0.9,3,8,0,8.771343251055745,down,False
shaped,0.9,3,8,1,16.778748709133502,down,False
shaped,0.9,3,9,0,8.192743503111346,down,False
shaped,0.9,3,9,1,15.492728745959251,down,False
shaped,0.9,3,10,0,7.566408283402061,left,False
shaped,0.9,3,10,1,14.626111949162652,down,False
shaped,0.9,3,11,0,7.012243921527866,left,False
shaped,0.9,3,11,1,15.877674080690822,down,False
shaped,0.9,3,12,0,6.522097163902039,left,False
shaped,0.9,3,12,1,16.886994530671675,down,False
shaped,0.9,3,13,0,5.586758644521346,left,False
shaped,0.9,3,13,1,16.388346819735673,right,False
shaped,0.9,3,14,0,5.2284335706420695,left,False
shaped,0.9,3,14,1,18.538279105027446,down,False
shaped,0.9,3,15,0,4.949543963084226,left,False
shaped,0.9,3,15,1,18.12908900018495,down,False
shaped,0.9,3,16,0,4.7071047421026115,left,False
shaped,0.9,3,16,1,17.60010171004532,down,False
shaped,0.9,4,1,0,9.049881224672504,down,False
shaped,0.9,4,1,1,7.060518023180192,down,False
shaped,0.9,4,2,0,7.1046893100240744,left,False
shaped,0.9,4,2,1,6.910759012266502,up,False
shaped,0.9,4,3,0,6.351572868565572,left,False
shaped,0.9,4,3,1,10.67414014450727,right,False
shaped,0.9,4,4,0,4.238689219964496,right,False
shaped,0.9,4,4,1,12.043505191841088,right,False
shaped,0.9,4,5,0,5.596758064987418,right,False
shaped,0.9,4,5,1,13.579547272352992,right,False
shaped,0.9,4,6,0,7.286919004881464,down,False
shaped,0.9,4,6,1,15.371702558181722,right,False
shaped,0.9,4,7,0,8.791321753845226,down,False
shaped,0.9,4,7,1,17.116840561371344,down,False
shaped,0.9,4,8,0,9.738265690672497,down,False
shaped,0.9,4,8,1,19.027495556973403,down,False
shaped,0.9,4,9,0,8.919924812514088,left,False
shaped,0.9,4,9,1,17.175404564878605,down,False
shaped,0.9,4,10,0,8.181131752449012,left,False
shaped,0.9,4,10,1,15.976077353839088,down,False
shaped,0.9,4,11,0,7.517960196335991,left,False
shaped,0.9,4,11,1,17.696520135424628,down,False
shaped,0.9,4,12,0,6.931308606789649,left,False
shaped,0.9,4,12,1,19.00423979115735,down,False
shaped,0.9,4,13,0,6.326622456013349,left,False
shaped,0.9,4,13,1,20.959817434777225,down,False
shaped,0.9,4,14,0,4.747895838204807,down,False
shaped,0.9,4,14,1,21.01626372393693,down,False
shaped,0.9,4,15,0,4.828174154488135,down,False
shaped,0.9,4,15,1,20.384214898372782,down,False
shaped,0.9,4,16,0,4.6344673387451065,left,False
shaped,0.9,4,16,1,19.617325758506382,down,False
shaped,0.9,5,1,0,10.188847050763625,down,False
shaped,0.9,5,1,1,7.698754291652762,down,False
shaped,0.9,5,6,0,7.905544196092397,down,False
shaped,0.9,5,6,1,16.636391827656613,right,False
shaped,0.9,5,7,0,9.665354348951901,right,False
shaped,0.9,5,7,1,19.05682323751025,right,False
shaped,0.9,5,8,0,8.786262685061422,left,False
shaped,0.9,5,8,1,17.14017319014625,right,False
shaped,0.9,5,9,0,9.678073332776293,left,False
shaped,0.9,5,9,1,19.062615281813166,left,False
shaped,0.9,5,10,0,8.642323799252026,left,False
shaped,0.9,5,10,1,17.41333907057194,right,False
shaped,0.9,5,11,0,7.738259795946592,left,False
shaped,0.9,5,11,1,19.78929387829854,down,False
shaped,0.9,5,12,0,7.0154280075172295,left,False
shaped,0.9,5,12,1,21.826624180332196,down,False
shaped,0.9,5,13,0,5.925244234643113,left,False
shaped,0.9,5,13,1,23.69162794224825,down,False
shaped,0.9,5,14,0,5.463839087860656,left,False
shaped,0.9,5,14,1,24.285140019379764,down,False
shaped,0.9,5,15,0,5.11633537300367,left,False
shaped,0.9,5,15,1,22.954433117990117,down,False
shaped,0.9,5,16,0,4.828250230271259,left,False
shaped,0.9,5,16,1,21.884982082482303,down,False
shaped,0.9,6,1,0,11.43729803003635,down,False
shaped,0.9,6,1,1,8.60135905438231,right,False
shaped,0.9,6,2,0,10.185746441179717,down,False
shaped,0.9,6,2,1,9.433604789027484,right,False
shaped,0.9,6,3,0,10.821558735834255,down,False
shaped,0.9,6,3,1,10.320443893428646,right,False
shaped,0.9,6,4,0,10.135442768980571,down,False
shaped,0.9,6,4,1,11.314622967235001,right,False
shaped,0.9,6,5,0,9.310043117741866,left,False
shaped,0.9,6,5,1,12.432759012786471,right,False
shaped,0.9,6,6,0,8.561337954220015,down,False
shaped,0.9,6,6,1,13.689176293476423,up,False
shaped,0.9,6,11,0,5.990780475721055,up,False
shaped,0.9,6,11,1,22.163468313496068,down,False
shaped,0.9,6,12,0,5.778479775829033,left,False
shaped,0.9,6,12,1,24.462973911781926,down,False
shaped,0.9,6,13,0,5.497111646550067,left,False
shaped,0.9,6,13,1,26.72440161704746,down,False
shaped,0.9,6,14,0,5.226140149768682,left,False
shaped,0.9,6,14,1,27.48193683883099,down,False
shaped,0.9,6,15,0,4.975950620445172,left,False
shaped,0.9,6,15,1,25.832114067809073,down,False
shaped,0.9,6,16,0,4.748741124683965,left,False
shaped,0.9,6,16,1,24.429770436721927,down,False
shaped,0.9,7,1,0,12.821144482815145,down,False
shaped,0.9,7,1,1,9.069730222597471,right,False
shaped,0.9,7,2,0,11.086735183682444,down,False
shaped,0.9,7,2,1,9.931786163848733,right,False
shaped,0.9,7,3,0,12.073127370721984,down,False
shaped,0.9,7,3,1,10.94528229567629,right,False
shaped,0.9,7,4,0,11.143886947442667,down,False
shaped,0.9,7,4,1,12.052449010862126,right,False
shaped,0.9,7,5,0,10.162449371989847,left,False
shaped,0.9,7,5,1,13.306708559251812,right,False
shaped,0.9,7,6,0,9.295713413532564,left,False
shaped,0.9,7,6,1,14.725500065716135,right,False
shaped,0.9,7,7,0,8.548551452604915,left,False
shaped,0.9,7,7,1,16.33717209532348,right,False
shaped,0.9,7,8,0,7.883296690431109,left,False
shaped,0.9,7,8,1,18.072361106748822,right,False
shaped,0.9,7,9,0,7.292519354602893,left,False
shaped,0.9,7,9,1,20.010515191935124,right,False
shaped,0.9,7,10,0,6.768322104210626,left,False
shaped,0.9,7,10,1,22.177044992902545,right,False
shaped,0.9,7,11,0,6.315447435346125,left,False
shaped,0.9,7,11,1,24.59317849058479,down,False
shaped,0.9,7,12,0,5.930325695925799,left,False
shaped,0.9,7,12,1,27.448702247268066,down,False
shaped,0.9,7,13,0,5.592602520392027,left,False
shaped,0.9,7,13,1,30.207443957628186,down,False
shaped,0.9,7,14,0,5.294158292724142,left,False
shaped,0.9,7,14,1,31.183125593324867,down,False
shaped,0.9,7,15,0,5.02955032268211,left,False
shaped,0.9,7,15,1,29.111195018068482,down,False
